State,Month,Year,Dayweek,Time,Crash Type,Number Fatalities
SA,2,2022,Sunday,11:00,Single,1
WA,2,2022,Thursday,5:00,Multiple,1
NSW,2,2022,Thursday,16:00,Single,1
NSW,2,2022,Tuesday,10:00,Multiple,1
NSW,2,2022,Saturday,16:00,Multiple,1
Vic,2,2022,Thursday,12:00,Single,1
Vic,2,2022,Saturday,20:00,Multiple,1
WA,2,2022,Sunday,3:00,Single,2
Qld,2,2022,Sunday,3:00,Single,1
Qld,2,2022,Friday,15:00,Single,1
SA,2,2022,Sunday,6:00,Single,1
SA,2,2022,Tuesday,3:00,Single,1
ACT,2,2022,Sunday,23:00,Single,1
NSW,2,2022,Tuesday,18:00,Single,1
NSW,2,2022,Friday,0:00,Single,1
NSW,2,2022,Saturday,18:00,Multiple,2
NSW,2,2022,Saturday,12:00,Single,1
Vic,2,2022,Sunday,22:00,Multiple,1
Vic,2,2022,Sunday,14:00,Multiple,1
Vic,2,2022,Wednesday,18:00,Single,1
Qld,2,2022,Friday,0:00,Single,1
Qld,2,2022,Wednesday,15:00,Multiple,1
Qld,2,2022,Tuesday,11:00,Single,1
Qld,2,2022,Tuesday,7:00,Multiple,2
Qld,2,2022,Monday,1:00,Single,1
Qld,2,2022,Saturday,16:00,Multiple,1
Qld,2,2022,Wednesday,13:00,Multiple,1
SA,2,2022,Wednesday,20:00,Single,1
WA,2,2022,Sunday,1:00,Multiple,1
NT,2,2022,Saturday,18:00,Single,4
NSW,2,2022,Saturday,7:00,Multiple,1
NSW,2,2022,Sunday,14:00,Single,1
NSW,2,2022,Monday,6:00,Multiple,1
NSW,2,2022,Monday,19:00,Multiple,1
NSW,2,2022,Thursday,21:00,Single,1
NSW,2,2022,Sunday,16:00,Multiple,1
Vic,2,2022,Saturday,15:00,Multiple,1
Vic,2,2022,Friday,11:00,Single,1
Vic,2,2022,Tuesday,12:00,Multiple,1
Qld,2,2022,Saturday,8:00,Single,1
Qld,2,2022,Wednesday,5:00,Multiple,1
Qld,2,2022,Sunday,0:00,Single,1
Qld,2,2022,Friday,20:00,Single,1
SA,2,2022,Friday,10:00,Single,1
WA,2,2022,Saturday,11:00,Multiple,1
NT,2,2022,Tuesday,20:00,Single,1
NSW,2,2022,Saturday,21:00,Multiple,1
Vic,2,2022,Saturday,16:00,Single,1
Vic,2,2022,Saturday,8:00,Multiple,1
Qld,2,2022,Monday,3:00,Single,1
Qld,2,2022,Thursday,12:00,Multiple,1
Qld,2,2022,Thursday,14:00,Multiple,1
Qld,2,2022,Wednesday,1:00,Single,1
Qld,2,2022,Saturday,16:00,Multiple,1
Qld,2,2022,Friday,21:00,Multiple,1
Qld,2,2022,Monday,16:00,Single,1
Tas,2,2022,Thursday,7:00,Single,1
Tas,2,2022,Thursday,15:00,Single,1
WA,1,2022,Sunday,15:00,Single,1
NSW,1,2022,Wednesday,1:00,Single,1
NSW,1,2022,Thursday,15:00,Multiple,1
NSW,1,2022,Wednesday,23:00,Single,1
NSW,1,2022,Tuesday,9:00,Multiple,1
NSW,1,2022,Monday,9:00,Multiple,1
Vic,1,2022,Friday,20:00,Multiple,1
Vic,1,2022,Wednesday,21:00,Single,1
Vic,1,2022,Thursday,15:00,Single,1
Qld,1,2022,Saturday,22:00,Single,1
Qld,1,2022,Monday,15:00,Single,1
Qld,1,2022,Thursday,2:00,Multiple,1
SA,1,2022,Friday,21:00,Single,1
NT,1,2022,Wednesday,16:00,Single,1
NT,1,2022,Thursday,22:00,Single,1
NSW,1,2022,Saturday,16:00,Single,1
NSW,1,2022,Thursday,9:00,Multiple,2
NSW,1,2022,Saturday,14:00,Multiple,1
NSW,1,2022,Friday,22:00,Single,1
NSW,1,2022,Sunday,20:00,Multiple,1
NSW,1,2022,Friday,15:00,Single,1
Vic,1,2022,Thursday,9:00,Single,1
Vic,1,2022,Friday,17:00,Single,1
Vic,1,2022,Wednesday,1:00,Single,1
Vic,1,2022,Thursday,4:00,Multiple,1
Vic,1,2022,Sunday,11:00,Multiple,1
Vic,1,2022,Saturday,11:00,Single,1
Qld,1,2022,Sunday,8:00,Multiple,2
Qld,1,2022,Monday,22:00,Multiple,1
NSW,1,2022,Wednesday,16:00,Single,2
NSW,1,2022,Saturday,12:00,Multiple,1
NSW,1,2022,Sunday,20:00,Single,1
NSW,1,2022,Saturday,13:00,Single,1
NSW,1,2022,Sunday,1:00,Multiple,1
Vic,1,2022,Monday,16:00,Single,1
Qld,1,2022,Sunday,18:00,Single,1
Qld,1,2022,Monday,2:00,Single,1
Qld,1,2022,Thursday,12:00,Single,1
WA,1,2022,Monday,21:00,Single,1
NSW,1,2022,Friday,12:00,Multiple,1
NSW,1,2022,Sunday,9:00,Single,1
NSW,1,2022,Wednesday,9:00,Single,1
NSW,1,2022,Saturday,18:00,Single,1
NSW,1,2022,Wednesday,11:00,Multiple,1
Vic,1,2022,Monday,12:00,Single,1
Vic,1,2022,Sunday,11:00,Multiple,1
Qld,1,2022,Friday,15:00,Multiple,1
Qld,1,2022,Sunday,10:00,Single,1
Qld,1,2022,Friday,18:00,Single,1
SA,1,2022,Tuesday,7:00,Single,1
WA,1,2022,Saturday,16:00,Single,1
WA,1,2022,Saturday,13:00,Single,1
Tas,1,2022,Thursday,16:00,Multiple,1
NSW,1,2022,Saturday,22:00,Single,1
NSW,1,2022,Sunday,16:00,Single,1
NSW,1,2022,Thursday,12:00,Multiple,1
Vic,1,2022,Friday,20:00,Single,1
Vic,1,2022,Tuesday,14:00,Multiple,1
Qld,1,2022,Friday,13:00,Single,1
Qld,1,2022,Wednesday,0:00,Single,1
WA,1,2022,Sunday,2:00,Single,1
WA,1,2022,Monday,3:00,Single,1
Tas,1,2022,Sunday,19:00,Single,1
NSW,1,2022,Tuesday,4:00,Single,1
NSW,1,2022,Sunday,13:00,Multiple,1
Vic,1,2022,Saturday,6:00,Single,1
Vic,1,2022,Thursday,19:00,Single,1
Vic,1,2022,Wednesday,18:00,Multiple,1
Qld,1,2022,Friday,23:00,Single,1
Qld,1,2022,Tuesday,13:00,Multiple,1
Qld,1,2022,Friday,2:00,Single,1
SA,1,2022,Friday,19:00,Multiple,1
WA,1,2022,Friday,4:00,Single,1
WA,1,2022,Tuesday,7:00,Single,1
Tas,1,2022,Wednesday,22:00,Single,1
ACT,1,2022,Monday,10:00,Single,1
NSW,1,2022,Saturday,10:00,Multiple,1
NSW,1,2022,Friday,2:00,Single,1
NSW,1,2022,Monday,13:00,Single,1
Vic,1,2022,Sunday,14:00,Single,1
Vic,1,2022,Sunday,17:00,Multiple,1
Vic,1,2022,Monday,14:00,Multiple,1
Qld,1,2022,Friday,10:00,Multiple,2
WA,1,2022,Sunday,20:00,Single,1
NSW,1,2022,Monday,18:00,Single,1
NSW,1,2022,Thursday,19:00,Multiple,1
NSW,1,2022,Friday,15:00,Multiple,1
Vic,1,2022,Wednesday,16:00,Single,1
Vic,1,2022,Monday,16:00,Multiple,1
Vic,1,2022,Saturday,1:00,Single,1
SA,1,2022,Wednesday,18:00,Single,1
WA,1,2022,Tuesday,14:00,Single,1
NT,1,2022,Thursday,13:00,Multiple,1
ACT,1,2022,Wednesday,20:00,Single,1
WA,12,2021,Friday,6:00,Single,1
WA,12,2021,Saturday,11:00,Single,1
NSW,12,2021,Wednesday,10:00,Multiple,1
NSW,12,2021,Wednesday,9:00,Single,1
NSW,12,2021,Saturday,18:00,Single,1
NSW,12,2021,Friday,12:00,Multiple,1
NSW,12,2021,Wednesday,5:00,Multiple,1
NSW,12,2021,Tuesday,1:00,Single,1
NSW,12,2021,Wednesday,13:00,Multiple,1
WA,12,2021,Saturday,8:00,Multiple,1
NSW,12,2021,Saturday,10:00,Multiple,1
Vic,12,2021,Friday,15:00,Single,1
Vic,12,2021,Tuesday,12:00,Multiple,2
Qld,12,2021,Friday,2:00,Single,1
Qld,12,2021,Saturday,22:00,Single,1
WA,12,2021,Thursday,17:00,Multiple,1
Tas,12,2021,Thursday,19:00,Single,1
NT,12,2021,Friday,13:00,Single,1
NSW,12,2021,Sunday,5:00,Single,1
NSW,12,2021,Sunday,18:00,Multiple,1
NSW,12,2021,Tuesday,7:00,Single,1
Vic,12,2021,Friday,7:00,Single,1
Vic,12,2021,Friday,11:00,Single,1
Vic,12,2021,Friday,13:00,Multiple,1
Vic,12,2021,Thursday,16:00,Multiple,1
Vic,12,2021,Monday,10:00,Multiple,2
Tas,12,2021,Wednesday,20:00,Multiple,1
NSW,12,2021,Tuesday,6:00,Multiple,1
NSW,12,2021,Saturday,4:00,Single,1
Vic,12,2021,Sunday,21:00,Single,2
Vic,12,2021,Thursday,11:00,Single,1
Vic,12,2021,Tuesday,11:00,Multiple,1
Vic,12,2021,Saturday,13:00,Multiple,1
Qld,12,2021,Thursday,16:00,Multiple,1
Qld,12,2021,Monday,11:00,Multiple,1
Qld,12,2021,Friday,6:00,Single,1
SA,12,2021,Monday,14:00,Multiple,1
WA,12,2021,Friday,4:00,Single,1
Tas,12,2021,Thursday,23:00,Single,1
NSW,12,2021,Friday,8:00,Single,1
NSW,12,2021,Friday,19:00,Multiple,1
NSW,12,2021,Thursday,23:00,Single,1
NSW,12,2021,Wednesday,14:00,Single,1
NSW,12,2021,Thursday,10:00,Multiple,1
Vic,12,2021,Thursday,15:00,Single,1
SA,12,2021,Tuesday,7:00,Single,1
WA,12,2021,Thursday,17:00,Single,1
NT,12,2021,Friday,21:00,Single,2
NSW,12,2021,Wednesday,22:00,Single,1
NSW,12,2021,Tuesday,13:00,Multiple,1
Vic,12,2021,Friday,8:00,Multiple,1
Vic,12,2021,Thursday,14:00,Single,1
Vic,12,2021,Friday,19:00,Multiple,1
Qld,12,2021,Friday,17:00,Single,1
Qld,12,2021,Friday,21:00,Multiple,1
Qld,12,2021,Wednesday,0:00,Single,1
SA,12,2021,Saturday,15:00,Single,1
SA,12,2021,Saturday,21:00,Single,1
SA,12,2021,Tuesday,15:00,Single,1
WA,12,2021,Wednesday,13:00,Single,1
WA,12,2021,Sunday,6:00,Single,1
WA,12,2021,Tuesday,15:00,Multiple,1
WA,12,2021,Tuesday,17:00,Single,1
WA,12,2021,Tuesday,13:00,Multiple,1
Tas,12,2021,Friday,13:00,Single,1
NT,12,2021,Friday,23:00,Single,1
NSW,12,2021,Sunday,19:00,Single,1
NSW,12,2021,Saturday,10:00,Multiple,1
NSW,12,2021,Sunday,12:00,Single,1
NSW,12,2021,Tuesday,13:00,Single,1
NSW,12,2021,Thursday,10:00,Multiple,1
NSW,12,2021,Thursday,21:00,Multiple,1
Vic,12,2021,Wednesday,14:00,Single,1
Vic,12,2021,Monday,14:00,Multiple,1
Vic,12,2021,Wednesday,18:00,Single,1
ACT,12,2021,Wednesday,11:00,Single,1
ACT,12,2021,Monday,12:00,Single,1
Qld,12,2021,Thursday,10:00,Single,1
WA,12,2021,Thursday,16:00,Multiple,1
WA,12,2021,Wednesday,11:00,Single,1
NSW,12,2021,Monday,19:00,Multiple,1
NSW,12,2021,Wednesday,16:00,Single,1
Vic,12,2021,Saturday,14:00,Multiple,1
Qld,12,2021,Monday,5:00,Single,1
Qld,12,2021,Wednesday,20:00,Multiple,1
SA,12,2021,Tuesday,5:00,Single,1
NT,12,2021,Sunday,0:00,Single,1
NSW,12,2021,Wednesday,7:00,Single,1
NSW,12,2021,Monday,15:00,Multiple,1
NSW,12,2021,Monday,9:00,Multiple,1
NSW,12,2021,Monday,21:00,Single,1
Vic,12,2021,Friday,5:00,Multiple,1
Vic,12,2021,Wednesday,22:00,Single,1
Qld,12,2021,Wednesday,16:00,Single,1
Qld,12,2021,Saturday,16:00,Multiple,1
Qld,12,2021,Thursday,2:00,Single,1
SA,12,2021,Monday,23:00,Single,1
WA,12,2021,Tuesday,16:00,Single,1
NSW,11,2021,Sunday,12:00,Single,1
Vic,11,2021,Wednesday,6:00,Multiple,1
Vic,11,2021,Monday,5:00,Multiple,1
Qld,11,2021,Tuesday,19:00,Single,1
Qld,11,2021,Friday,8:00,Multiple,1
SA,11,2021,Sunday,7:00,Single,1
WA,11,2021,Wednesday,17:00,Single,1
NT,11,2021,Monday,17:00,Single,1
NSW,11,2021,Tuesday,22:00,Single,1
NSW,11,2021,Tuesday,19:00,Single,1
NSW,11,2021,Friday,1:00,Single,1
NSW,11,2021,Tuesday,7:00,Multiple,1
NSW,11,2021,Wednesday,6:00,Multiple,1
Qld,11,2021,Tuesday,17:00,Single,2
Qld,11,2021,Wednesday,13:00,Single,1
Qld,11,2021,Tuesday,15:00,Multiple,1
SA,11,2021,Sunday,2:00,Single,1
SA,11,2021,Thursday,15:00,Single,1
WA,11,2021,Saturday,4:00,Single,2
NSW,11,2021,Thursday,20:00,Single,1
NSW,11,2021,Friday,13:00,Multiple,1
NSW,11,2021,Monday,14:00,Single,1
Vic,11,2021,Friday,12:00,Single,1
Vic,11,2021,Monday,12:00,Multiple,1
Vic,11,2021,Thursday,8:00,Multiple,1
Vic,11,2021,Sunday,18:00,Single,2
SA,11,2021,Saturday,0:00,Single,1
WA,11,2021,Sunday,5:00,Single,1
Tas,11,2021,Saturday,9:00,Multiple,1
Tas,11,2021,Wednesday,21:00,Single,1
NSW,11,2021,Monday,8:00,Multiple,1
NSW,11,2021,Tuesday,15:00,Multiple,1
NSW,11,2021,Saturday,11:00,Single,1
Vic,11,2021,Saturday,22:00,Single,2
Vic,11,2021,Tuesday,10:00,Multiple,1
Qld,11,2021,Thursday,20:00,Single,1
Qld,11,2021,Wednesday,0:00,Single,1
Qld,11,2021,Thursday,22:00,Single,3
Qld,11,2021,Monday,9:00,Single,1
SA,11,2021,Saturday,10:00,Multiple,1
WA,11,2021,Wednesday,17:00,Single,1
WA,11,2021,Wednesday,11:00,Single,1
NSW,11,2021,Thursday,13:00,Single,1
Vic,11,2021,Thursday,14:00,Single,1
Vic,11,2021,Thursday,13:00,Multiple,1
Vic,11,2021,Friday,21:00,Multiple,1
Vic,11,2021,Wednesday,3:00,Single,1
Vic,11,2021,Tuesday,7:00,Multiple,1
Qld,11,2021,Friday,13:00,Single,1
Qld,11,2021,Monday,20:00,Single,1
SA,11,2021,Monday,14:00,Single,1
SA,11,2021,Tuesday,16:00,Single,2
WA,11,2021,Monday,11:00,Multiple,1
NSW,11,2021,Monday,10:00,Multiple,1
NSW,11,2021,Thursday,9:00,Multiple,1
NSW,11,2021,Thursday,13:00,Single,1
NSW,11,2021,Friday,20:00,Single,1
Vic,11,2021,Saturday,20:00,Single,1
Vic,11,2021,Tuesday,2:00,Single,1
Qld,11,2021,Monday,18:00,Multiple,1
Qld,11,2021,Wednesday,5:00,Multiple,1
Qld,11,2021,Sunday,19:00,Multiple,1
Qld,11,2021,Friday,16:00,Single,1
WA,11,2021,Wednesday,23:00,Single,2
WA,11,2021,Monday,12:00,Multiple,1
WA,11,2021,Wednesday,9:00,Single,1
NSW,11,2021,Monday,15:00,Multiple,1
NSW,11,2021,Thursday,21:00,Multiple,1
NSW,11,2021,Friday,13:00,Multiple,1
Vic,11,2021,Saturday,16:00,Multiple,1
Vic,11,2021,Tuesday,18:00,Multiple,1
Vic,11,2021,Sunday,9:00,Multiple,1
Vic,11,2021,Thursday,14:00,Multiple,1
Vic,11,2021,Wednesday,17:00,Multiple,1
Qld,11,2021,Monday,18:00,Multiple,1
Qld,11,2021,Monday,16:00,Single,1
Qld,11,2021,Tuesday,20:00,Single,1
SA,11,2021,Tuesday,10:00,Single,1
WA,11,2021,Sunday,19:00,Multiple,1
WA,11,2021,Friday,9:00,Multiple,1
WA,11,2021,Tuesday,18:00,Single,1
NSW,11,2021,Monday,4:00,Single,1
NSW,11,2021,Monday,15:00,Single,1
Vic,11,2021,Friday,6:00,Single,1
Vic,11,2021,Tuesday,10:00,Single,1
Vic,11,2021,Friday,19:00,Multiple,1
Qld,11,2021,Saturday,18:00,Single,1
WA,10,2021,Tuesday,7:00,Single,1
NSW,10,2021,Thursday,9:00,Single,1
NSW,10,2021,Saturday,1:00,Single,1
NSW,10,2021,Monday,11:00,Multiple,1
Vic,10,2021,Sunday,10:00,Single,1
Vic,10,2021,Wednesday,15:00,Single,1
Qld,10,2021,Thursday,18:00,Multiple,1
Qld,10,2021,Friday,0:00,Single,1
Qld,10,2021,Tuesday,18:00,Single,1
Qld,10,2021,Thursday,12:00,Multiple,3
SA,10,2021,Saturday,14:00,Single,1
NSW,10,2021,Monday,1:00,Single,1
NSW,10,2021,Saturday,0:00,Single,1
Vic,10,2021,Friday,3:00,Single,1
Qld,10,2021,Sunday,17:00,Multiple,1
Qld,10,2021,Sunday,9:00,Single,1
Qld,10,2021,Friday,22:00,Single,1
Qld,10,2021,Friday,21:00,Multiple,2
Qld,10,2021,Sunday,16:00,Multiple,2
SA,10,2021,Saturday,16:00,Single,1
NSW,10,2021,Sunday,2:00,Single,2
NSW,10,2021,Saturday,12:00,Multiple,1
Vic,10,2021,Sunday,3:00,Single,1
Qld,10,2021,Saturday,16:00,Single,1
Qld,10,2021,Monday,12:00,Multiple,2
SA,10,2021,Sunday,18:00,Multiple,1
SA,10,2021,Sunday,17:00,Multiple,1
WA,10,2021,Sunday,23:00,Single,1
WA,10,2021,Saturday,7:00,Single,1
NSW,10,2021,Thursday,13:00,Single,1
NSW,10,2021,Saturday,18:00,Single,1
Vic,10,2021,Friday,17:00,Single,1
Vic,10,2021,Wednesday,21:00,Single,1
Qld,10,2021,Saturday,9:00,Single,1
Qld,10,2021,Sunday,11:00,Multiple,1
SA,10,2021,Friday,8:00,Multiple,1
WA,10,2021,Friday,16:00,Multiple,1
NT,10,2021,Saturday,10:00,Multiple,1
NSW,10,2021,Tuesday,10:00,Single,1
NSW,10,2021,Friday,12:00,Single,1
NSW,10,2021,Saturday,12:00,Single,1
NSW,10,2021,Saturday,22:00,Multiple,1
Vic,10,2021,Friday,16:00,Single,1
Vic,10,2021,Thursday,11:00,Multiple,1
Vic,10,2021,Saturday,17:00,Single,1
Vic,10,2021,Sunday,6:00,Single,1
Qld,10,2021,Friday,23:00,Single,1
Qld,10,2021,Wednesday,11:00,Single,1
Qld,10,2021,Tuesday,4:00,Single,1
Qld,10,2021,Thursday,13:00,Multiple,1
Qld,10,2021,Thursday,1:00,Single,1
SA,10,2021,Wednesday,18:00,Single,1
WA,10,2021,Friday,15:00,Single,1
WA,10,2021,Thursday,7:00,Single,1
NT,10,2021,Tuesday,19:00,Multiple,1
NSW,10,2021,Monday,8:00,Single,1
Vic,10,2021,Thursday,10:00,Single,1
Vic,10,2021,Friday,17:00,Multiple,1
Vic,10,2021,Thursday,15:00,Multiple,1
Qld,10,2021,Saturday,21:00,Single,1
Qld,10,2021,Saturday,8:00,Multiple,1
Qld,10,2021,Saturday,16:00,Single,1
Qld,10,2021,Tuesday,4:00,Single,1
Qld,10,2021,Sunday,8:00,Single,1
Qld,10,2021,Monday,8:00,Single,1
SA,10,2021,Thursday,12:00,Multiple,1
SA,10,2021,Wednesday,21:00,Single,1
WA,10,2021,Sunday,3:00,Single,1
Tas,10,2021,Sunday,1:00,Single,1
NT,10,2021,Tuesday,23:00,Single,1
NSW,10,2021,Tuesday,11:00,Multiple,1
NSW,10,2021,Friday,11:00,Multiple,1
NSW,10,2021,Sunday,2:00,Single,1
NSW,10,2021,Monday,22:00,Single,1
NSW,10,2021,Thursday,15:00,Multiple,1
NSW,10,2021,Sunday,14:00,Single,1
NSW,10,2021,Tuesday,8:00,Single,1
Vic,10,2021,Thursday,5:00,Multiple,1
Qld,10,2021,Monday,0:00,Single,1
Qld,10,2021,Friday,14:00,Single,1
Qld,10,2021,Wednesday,14:00,Single,1
SA,10,2021,Monday,18:00,Single,1
WA,10,2021,Friday,17:00,Multiple,1
NSW,10,2021,Tuesday,22:00,Multiple,1
NSW,10,2021,Sunday,2:00,Multiple,1
NSW,10,2021,Friday,23:00,Single,1
Vic,10,2021,Thursday,14:00,Single,1
Vic,10,2021,Saturday,9:00,Multiple,1
Vic,10,2021,Friday,14:00,Multiple,2
Qld,10,2021,Saturday,10:00,Single,1
Qld,10,2021,Saturday,17:00,Multiple,1
Qld,10,2021,Wednesday,17:00,Single,1
Qld,10,2021,Saturday,13:00,Multiple,1
SA,10,2021,Saturday,11:00,Single,1
WA,10,2021,Saturday,19:00,Single,1
WA,10,2021,Tuesday,17:00,Single,1
WA,9,2021,Saturday,10:00,Single,1
WA,9,2021,Thursday,13:00,Single,1
WA,9,2021,Thursday,7:00,Single,1
WA,9,2021,Saturday,19:00,Single,1
Vic,9,2021,Saturday,23:00,Single,1
WA,9,2021,Sunday,16:00,Multiple,1
NSW,9,2021,Saturday,8:00,Single,1
NSW,9,2021,Tuesday,21:00,Single,3
NSW,9,2021,Wednesday,20:00,Single,1
Qld,9,2021,Wednesday,23:00,Multiple,4
Qld,9,2021,Wednesday,7:00,Multiple,1
SA,9,2021,Saturday,13:00,Single,1
SA,9,2021,Wednesday,11:00,Single,1
WA,9,2021,Friday,11:00,Single,1
NT,9,2021,Sunday,8:00,Multiple,1
ACT,9,2021,Wednesday,11:00,Multiple,1
Vic,9,2021,Saturday,5:00,Single,1
Vic,9,2021,Thursday,19:00,Multiple,4
Vic,9,2021,Saturday,23:00,Single,1
Qld,9,2021,Thursday,9:00,Single,1
SA,9,2021,Wednesday,8:00,Multiple,1
SA,9,2021,Thursday,21:00,Single,1
WA,9,2021,Wednesday,15:00,Multiple,1
Vic,9,2021,Tuesday,12:00,Multiple,2
Vic,9,2021,Friday,15:00,Multiple,1
Qld,9,2021,Friday,23:00,Single,1
Qld,9,2021,Sunday,13:00,Single,1
WA,9,2021,Thursday,19:00,Multiple,1
Tas,9,2021,Tuesday,12:00,Single,1
NSW,9,2021,Tuesday,8:00,Single,1
NSW,9,2021,Wednesday,6:00,Single,1
NSW,9,2021,Sunday,10:00,Single,1
Vic,9,2021,Saturday,22:00,Single,1
Vic,9,2021,Saturday,11:00,Single,1
Vic,9,2021,Thursday,5:00,Single,1
Vic,9,2021,Sunday,10:00,Single,1
WA,9,2021,Thursday,14:00,Single,1
WA,9,2021,Wednesday,11:00,Multiple,1
WA,9,2021,Wednesday,14:00,Single,1
Tas,9,2021,Thursday,13:00,Single,1
NSW,9,2021,Tuesday,13:00,Multiple,1
Vic,9,2021,Tuesday,14:00,Multiple,1
Vic,9,2021,Sunday,14:00,Multiple,1
Qld,9,2021,Thursday,19:00,Single,1
Qld,9,2021,Saturday,11:00,Single,1
SA,9,2021,Friday,13:00,Multiple,1
WA,9,2021,Thursday,6:00,Multiple,1
NSW,9,2021,Sunday,16:00,Multiple,1
NSW,9,2021,Saturday,14:00,Single,1
NSW,9,2021,Thursday,11:00,Single,1
NSW,9,2021,Friday,14:00,Multiple,1
NSW,9,2021,Saturday,8:00,Single,1
NSW,9,2021,Saturday,6:00,Single,1
NSW,9,2021,Thursday,17:00,Single,1
Vic,9,2021,Saturday,9:00,Single,1
Qld,9,2021,Wednesday,15:00,Single,1
Qld,9,2021,Saturday,2:00,Single,1
Qld,9,2021,Saturday,4:00,Multiple,1
SA,9,2021,Friday,14:00,Single,1
WA,9,2021,Thursday,5:00,Single,1
WA,9,2021,Tuesday,8:00,Multiple,1
Tas,9,2021,Monday,7:00,Multiple,1
Vic,9,2021,Friday,13:00,Multiple,2
Vic,9,2021,Sunday,0:00,Single,1
Vic,9,2021,Thursday,16:00,Single,1
Qld,9,2021,Sunday,11:00,Multiple,1
Qld,9,2021,Thursday,13:00,Multiple,1
Qld,9,2021,Sunday,21:00,Multiple,1
SA,9,2021,Wednesday,9:00,Single,1
SA,9,2021,Saturday,23:00,Multiple,1
WA,9,2021,Thursday,22:00,Single,2
WA,9,2021,Thursday,9:00,Multiple,1
WA,9,2021,Friday,22:00,Single,1
WA,8,2021,Monday,4:00,Single,1
NSW,8,2021,Friday,20:00,Multiple,1
Vic,8,2021,Tuesday,5:00,Multiple,1
WA,8,2021,Monday,10:00,Multiple,1
Qld,8,2021,Monday,20:00,Single,1
WA,8,2021,Saturday,19:00,Single,1
NT,8,2021,Friday,15:00,Single,1
NSW,8,2021,Saturday,0:00,Single,1
Vic,8,2021,Monday,11:00,Multiple,1
Qld,8,2021,Monday,10:00,Multiple,1
Qld,8,2021,Sunday,5:00,Multiple,1
WA,8,2021,Saturday,4:00,Single,1
NSW,8,2021,Wednesday,5:00,Multiple,1
NSW,8,2021,Saturday,18:00,Multiple,1
Vic,8,2021,Thursday,15:00,Single,2
Qld,8,2021,Thursday,12:00,Single,1
Qld,8,2021,Saturday,23:00,Single,1
Qld,8,2021,Tuesday,3:00,Single,1
Qld,8,2021,Monday,20:00,Multiple,1
NSW,8,2021,Wednesday,13:00,Single,1
Vic,8,2021,Sunday,11:00,Single,1
Vic,8,2021,Wednesday,16:00,Single,1
Qld,8,2021,Monday,16:00,Multiple,1
SA,8,2021,Tuesday,16:00,Single,1
WA,8,2021,Wednesday,22:00,Multiple,1
Tas,8,2021,Saturday,19:00,Multiple,1
Tas,8,2021,Sunday,1:00,Multiple,1
ACT,8,2021,Tuesday,11:00,Multiple,1
NSW,8,2021,Tuesday,6:00,Multiple,1
Vic,8,2021,Monday,11:00,Single,1
Qld,8,2021,Saturday,12:00,Multiple,1
Qld,8,2021,Monday,10:00,Single,1
Qld,8,2021,Monday,16:00,Single,1
Tas,8,2021,Friday,15:00,Multiple,2
NSW,8,2021,Wednesday,13:00,Single,1
NSW,8,2021,Friday,3:00,Multiple,2
Vic,8,2021,Friday,10:00,Single,1
Vic,8,2021,Tuesday,17:00,Single,1
Vic,8,2021,Wednesday,11:00,Single,1
Qld,8,2021,Friday,6:00,Multiple,1
Qld,8,2021,Monday,12:00,Single,2
Qld,8,2021,Sunday,14:00,Single,1
Qld,8,2021,Monday,8:00,Multiple,1
Qld,8,2021,Wednesday,6:00,Multiple,1
SA,8,2021,Thursday,14:00,Single,2
WA,8,2021,Friday,18:00,Multiple,1
WA,8,2021,Friday,14:00,Multiple,1
WA,8,2021,Wednesday,15:00,Multiple,1
NSW,8,2021,Friday,18:00,Multiple,1
Vic,8,2021,Sunday,12:00,Multiple,1
Vic,8,2021,Sunday,1:00,Single,2
Qld,8,2021,Friday,14:00,Single,1
Qld,8,2021,Thursday,19:00,Single,1
SA,8,2021,Sunday,5:00,Multiple,1
WA,8,2021,Sunday,10:00,Single,2
Tas,8,2021,Tuesday,11:00,Single,1
NT,8,2021,Saturday,19:00,Single,1
NSW,8,2021,Friday,15:00,Single,1
NSW,8,2021,Thursday,11:00,Multiple,1
NSW,8,2021,Saturday,15:00,Single,1
NSW,8,2021,Tuesday,9:00,Single,1
NSW,8,2021,Monday,14:00,Single,2
Vic,8,2021,Friday,9:00,Multiple,3
Vic,8,2021,Sunday,17:00,Single,1
Qld,8,2021,Thursday,18:00,Multiple,1
Qld,8,2021,Saturday,11:00,Single,1
Qld,8,2021,Sunday,14:00,Single,1
WA,8,2021,Sunday,5:00,Multiple,1
NT,8,2021,Thursday,18:00,Multiple,1
WA,7,2021,Sunday,18:00,Single,1
WA,7,2021,Thursday,8:00,Single,1
NSW,7,2021,Friday,10:00,Multiple,1
NSW,7,2021,Tuesday,22:00,Single,1
NSW,7,2021,Friday,18:00,Single,1
NSW,7,2021,Saturday,7:00,Single,1
Vic,7,2021,Saturday,19:00,Single,1
Vic,7,2021,Thursday,1:00,Multiple,1
Vic,7,2021,Friday,20:00,Single,1
WA,7,2021,Friday,17:00,Multiple,1
Qld,7,2021,Sunday,10:00,Single,1
Qld,7,2021,Wednesday,6:00,Multiple,2
Qld,7,2021,Friday,14:00,Multiple,1
Qld,7,2021,Thursday,10:00,Multiple,2
SA,7,2021,Monday,13:00,Single,1
SA,7,2021,Saturday,7:00,Single,1
WA,7,2021,Wednesday,5:00,Single,1
WA,7,2021,Saturday,1:00,Single,1
NT,7,2021,Saturday,5:00,Single,1
